COUNTRY,CITY,YEAR,PM25,latitude,longitude,POPULATION,WBINC16,REGION,CONC_PM25,COLOR_PM25,GEOM
Austria,Klosterneuburg,2014,18.39092174,48.30822222,16.3279444,25828,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":16.3279,""y"":48.3082,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Knittelfeld,2014,11.7977872,47.21032378,14.82486366,12686,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":14.8249,""y"":47.2103,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Koflach,2014,16.18413829,47.06249729,15.08292243,10229,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":15.0829,""y"":47.0625,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Krems An Der Donau,2014,15.64517348,48.40902836,15.61972314,29525,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":15.6197,""y"":48.409,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Kreuth,2014,5.158869081,46.67916647,12.97319558,5919,High income,Europe (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":12.9732,""y"":46.6792,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Kriegen,2014,13.29001572,48.39167023,13.67111397,5919,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":13.6711,""y"":48.3917,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Kufstein,2014,9.030538664,47.58409797,12.17301423,17469,High income,Europe (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":12.173,""y"":47.5841,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Leibnitz,2014,15.89584302,46.77833255,15.54055862,11373,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":15.5406,""y"":46.7783,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Lenzing,2014,12.79844998,47.9719444,13.60083333,4971,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":13.6008,""y"":47.9719,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Leoben,2014,14.82924228,47.38277642,15.0895858,24598,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":15.0896,""y"":47.3828,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Lienz,2014,12.06465039,46.82784011,12.76560456,11761,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":12.7656,""y"":46.8278,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Liezen,2014,9.72060375,47.56722211,14.24361506,7964,High income,Europe (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":14.2436,""y"":47.5672,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Linz,2014,15.35199085,48.29883165,14.29932929,185739,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":14.2993,""y"":48.2988,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Lustenau,2014,11.1989134,47.42149821,9.651608421,21181,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":9.65161,""y"":47.4215,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Mistelbach,2014,13.72775796,48.57861029,16.58056291,10963,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":16.5806,""y"":48.5786,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Modling,2014,11.1899156,48.08611013,16.3022332,20411,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":16.3022,""y"":48.0861,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Murzzuschlag,2014,11.13078099,47.60472165,15.67305847,9038,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":15.6731,""y"":47.6047,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Natters,2014,10.84910114,47.23977724,11.39074581,1854,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":11.3907,""y"":47.2398,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Oberschutzen,2014,15.4125223,47.33941,16.20808,2393,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":16.2081,""y"":47.3394,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Obervellach-West,2014,7.048501687,46.93527916,13.19570007,5919,High income,Europe (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":13.1957,""y"":46.9353,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Oberwart,2014,15.41252082,47.304167,16.193064,7135,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":16.1931,""y"":47.3042,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Peggau,2014,16.07541488,47.20611117,15.34639432,2128,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":15.3464,""y"":47.2061,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Reding,2014,15.92771134,46.83527756,14.84417439,5919,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":14.8442,""y"":46.8353,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Reichraming,2014,6.77993146,47.83861135,14.44139185,1806,High income,Europe (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":14.4414,""y"":47.8386,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Salzburg,2014,11.50661847,47.80601789,13.04395324,147337,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":13.044,""y"":47.806,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Sankt Andra,2014,13.99216612,46.76388916,14.82222484,750,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":14.8222,""y"":46.7639,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Sankt Polten,2014,14.91009022,48.20953811,15.62630732,125438,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":15.6263,""y"":48.2095,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Sankt Valentin,2014,16.33520346,48.18611516,14.53255376,5919,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":14.5326,""y"":48.1861,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Sankt Veit An Der Glan,2014,10.82315853,46.79444392,14.42018892,12602,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":14.4202,""y"":46.7944,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Sankt Veit An Der Glan District,2014,8.092167668,46.842,14.529,5919,High income,Europe (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":14.529,""y"":46.842,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Scherighof,2014,7.9833784,47.34805298,15.88195801,5919,High income,Europe (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":15.882,""y"":47.3481,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Schondorf,2014,13.21261798,48.00092558,13.66768995,5919,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":13.6677,""y"":48.0009,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Schwechat,2014,15.21388367,48.14645828,16.49291653,16529,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":16.4929,""y"":48.1465,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Schweighof,2014,7.983070966,47.34806,15.882222,5919,High income,Europe (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":15.8822,""y"":47.3481,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Spittal An Der Drau,2014,12.4210832,46.80152758,13.49472811,15753,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":13.4947,""y"":46.8015,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Steyr,2014,12.87596964,48.04990657,14.44203895,38205,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":14.442,""y"":48.0499,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Steyregg,2014,15.70597374,48.2788888,14.36584046,4779,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":14.3658,""y"":48.2789,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Stixneusiedl,2014,13.19320678,48.05055442,16.67597595,5919,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":16.676,""y"":48.0506,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Stockerau,2014,16.12297554,48.3868035,16.198341,15624,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":16.1983,""y"":48.3868,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Streithofen,2014,14.15392973,48.27652681,15.93555716,5919,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":15.9356,""y"":48.2765,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Tamsweg,2014,11.96344721,47.14279442,13.62608938,5628,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":13.6261,""y"":47.1428,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Thaures,2014,8.119526522,48.8786099,15.04667261,128,High income,Europe (HIC),<10,green,"{""srid"":4326,""version"":1,""points"":[{""x"":15.0467,""y"":48.8786,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Traismauer,2014,15.29652302,48.35333293,15.74695016,5919,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":15.747,""y"":48.3533,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Traun,2014,14.76122576,48.22527738,14.23889168,23709,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":14.2389,""y"":48.2253,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Tulln,2014,14.4042139,48.30249786,15.92264462,15169,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":15.9226,""y"":48.3025,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Tulln An Der Donau,2014,14.82065736,48.3304175,16.060975,15169,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":16.061,""y"":48.3304,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Villach,2014,12.26760854,46.61180535,13.84125248,59324,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":13.8413,""y"":46.6118,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Voitsberg,2014,15.10720992,47.0448602,15.1513887,9619,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":15.1514,""y"":47.0449,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Vomp,2014,10.77403742,47.34872989,11.69266733,4657,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":11.6927,""y"":47.3487,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Weiz,2014,16.79237219,47.2191675,15.6268095,11240,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":15.6268,""y"":47.2192,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Wels,2014,15.8337912,48.16500031,14.03556326,58591,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":14.0356,""y"":48.165,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Wien,2014,15.80186446,48.19737593,16.38787069,1652790,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":16.3879,""y"":48.1974,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Wien-Umgebung,2014,14.54631166,48.14500046,16.47445107,5919,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":16.4745,""y"":48.145,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Wiener Neudorf,2014,15.31238542,48.08388895,16.33027809,8826,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":16.3303,""y"":48.0839,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Wiener Neustadt,2014,12.48187333,47.81416685,16.25500149,41305,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":16.255,""y"":47.8142,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Wolfsberg,2014,15.93085806,46.835,14.84361111,24981,High income,Europe (HIC),15-<25,orange,"{""srid"":4326,""version"":1,""points"":[{""x"":14.8436,""y"":46.835,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Worgl,2014,11.34022603,47.48886228,12.06707085,12751,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":12.0671,""y"":47.4889,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Zell,2014,12.28212841,46.60930569,14.3984722,624,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":14.3985,""y"":46.6093,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Zeltweg,2014,11.803989,47.19250054,14.75333448,7176,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":14.7533,""y"":47.1925,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
Austria,Ziersdorf,2014,14.40382624,48.5288888,15.942782,3300,High income,Europe (HIC),10-<15,yellow,"{""srid"":4326,""version"":1,""points"":[{""x"":15.9428,""y"":48.5289,""z"":null,""m"":null}],""figures"":[{""attribute"":1,""pointOffset"":0}],""shapes"":[{""parentOffset"":-1,""figureOffset"":0,""type"":1}],""segments"":[]}"
